STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2017,,12.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2018,,11.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2019,,11.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2020,,11.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2021,,11.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2022,,11.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NOR,Norway,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2023,,11.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2021,,42.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2015,,41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2016,,41.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,42.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2018,,44.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2019,,44.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,USA,United States,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2020,,42.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2023,,4.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2015,,3.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2016,,3.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2017,,3.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2018,,3.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2019,,3.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2020,,3.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2021,,4.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ISR,Israel,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2022,,4.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2015,,37.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2016,,39.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,39.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2018,,39.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2019,,40.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2020,,40.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2021,,43.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,DNK,Denmark,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2022,,43.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2015,,12.35,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2016,,10.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2017,,11.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2018,,10.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2019,,9.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2020,,11.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2021,,11.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,SVK,Slovak Republic,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2022,,11.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2020,,2.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2021,,2.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2022,,2.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2015,,2.34,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2016,,2.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2017,,2.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2018,,2.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,MEX,Mexico,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MRI,Magnetic resonance imaging (MRI) units,_T,Total,2019,,2.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2015,,15.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2016,,17.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,18.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2018,,19.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2019,,19.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2020,,22.23,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2021,,22.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HRV,Croatia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2022,,22.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2015,,11.48,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2016,,11.62,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2017,,11.65,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2015,,17.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2016,,18.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2017,,17.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2018,,18.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2019,,17.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2020,,17.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2021,,17.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2022,,17.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FRA,France,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2020,,6.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FRA,France,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2021,,6.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FRA,France,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2022,,6.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NZL,New Zealand,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2020,,22.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NZL,New Zealand,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2021,,20.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NZL,New Zealand,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2022,,21.86,,,,,,,,,,,,,
